Time rel [s],Day rel [d],Time rel [hh:mm:ss],Date abs [yyyy-mm-dd],Time abs [hh:mm:ss],ActivityClass [],Altitude [m],BodyPosition [],EdaArousalMean [],EdaSclMean [uS],EdaScrAmplitudesMean [uS],EdaScrCount [],EdaScrEnergiesMean [uSs],EdaScrHalfRecoveryTimesMean [s],EdaScrRiseTimesMean [s],InclinationDown [deg],InclinationForward [deg],InclinationRight [deg],MovementAcceleration [g],NonWearTime [],StepCount [steps],TempMean [],VerticalSpeed [m/s],temp [Grad Celsius],Markers,Segment id,
924,0,00:15:24,2023-07-11,17:06:01,2,98.78426685,5,0.001854109,4.463369555,0,0,0,0,0,127.8032018,69.31858017,45.02516851,0.003091549,0,0,29.1,0.007727021,29.1,,46,
925,0,00:15:25,2023-07-11,17:06:02,2,98.80274988,5,0.001443981,4.457248464,0,0,0,0,0,127.8032018,69.31858017,45.02516851,0.003485252,0,0,29.1,0.007808297,29.1,,46,
926,0,00:15:26,2023-07-11,17:06:03,2,98.81802312,5,0.001124574,4.45032346,0,0,0,0,0,127.8032018,69.31858017,45.02516851,0.00362111,0,0,29.1,0.007935429,29.1,,46,
927,0,00:15:27,2023-07-11,17:06:04,2,98.82805651,5,0.000875819,4.445154638,0,0,0,0,0,127.8032018,69.31858017,45.02516851,0.004057616,0,0,29.1,0.007991569,29.1,,46,
928,0,00:15:28,2023-07-11,17:06:05,2,98.83446214,5,0.000682088,4.440439873,0,0,0,0,0,127.4102422,69.31321151,44.64876478,0.003426053,0,0,29.1,0.007916738,29.1,,46,
929,0,00:15:29,2023-07-11,17:06:06,2,98.84001905,5,0.000531211,4.434457062,0,0,0,0,0,127.4102422,69.31321151,44.64876478,0.004111115,0,0,29.1,0.007695422,29.1,,46,
930,0,00:15:30,2023-07-11,17:06:07,2,98.84568731,5,0.000413708,4.428828871,0,0,0,0,0,127.4102422,69.31321151,44.64876478,0.00432727,0,0,29.1,0.007267741,29.1,,46,
931,0,00:15:31,2023-07-11,17:06:08,2,98.8510411,5,0.000322196,4.425078444,0,0,0,0,0,127.4102422,69.31321151,44.64876478,0.004647396,0,0,29.1,0.006971292,29.1,,46,
932,0,00:15:32,2023-07-11,17:06:09,2,98.85964229,5,0.000250926,4.424160267,0,0,0,0,0,127.4536543,69.4213119,44.61937094,0.004385163,0,0,29.1,0.006905879,29.1,,46,
933,0,00:15:33,2023-07-11,17:06:10,2,98.8738958,5,0.000195422,4.424095096,0,0,0,0,0,127.4536543,69.4213119,44.61937094,0.004757952,0,0,29.1,0.006834755,29.1,,46,
934,0,00:15:34,2023-07-11,17:06:11,2,98.88884808,5,0.000152194,4.420443666,0,0,0,0,0,127.4536543,69.4213119,44.61937094,0.007663914,0,0,29.1,0.006560481,29.1,,46,
935,0,00:15:35,2023-07-11,17:06:12,2,98.90034737,5,0.000118529,4.430247294,0,0,0,0,0,127.4536543,69.4213119,44.61937094,0.004377583,0,0,29.1,0.006070517,29.1,,46,
936,0,00:15:36,2023-07-11,17:06:13,2,98.90647026,5,9.23106E-05,4.469954075,0,0,0,0,0,127.2817576,69.48749391,44.41000971,0.004043469,0,0,29.1,0.005456848,29.1,,46,
937,0,00:15:37,2023-07-11,17:06:14,2,98.90392369,5,7.18916E-05,4.505144549,0,0,0,0,0,127.2817576,69.48749391,44.41000971,0.002958383,0,0,29.1,0.004735589,29.1,,46,
938,0,00:15:38,2023-07-11,17:06:15,2,98.89249004,5,5.59892E-05,4.528225572,0,0,0,0,0,127.2817576,69.48749391,44.41000971,0.002731453,0,0,29.1,0.004000412,29.1,,46,
939,0,00:15:39,2023-07-11,17:06:16,2,98.87572022,5,4.36045E-05,4.540196468,0,0,0,0,0,127.2817576,69.48749391,44.41000971,0.003669426,0,0,29.1,0.003335882,29.1,,46,
940,0,00:15:40,2023-07-11,17:06:17,2,98.85620438,5,3.39592E-05,4.544048278,0,0,0,0,0,127.0834151,69.41812228,44.26456548,0.004524012,0,0,29.1,0.002834076,29.1,,47,
941,0,00:15:41,2023-07-11,17:06:18,2,98.83868141,5,2.64474E-05,4.541129683,0,0,0,0,0,127.0834151,69.41812228,44.26456548,0.00455366,0,0,29.1,0.002490695,29.1,,47,
942,0,00:15:42,2023-07-11,17:06:19,2,98.82841904,5,2.05973E-05,4.534369354,0,0,0,0,0,127.0834151,69.41812228,44.26456548,0.003281877,0,0,29.1,0.002237765,29.1,,47,
943,0,00:15:43,2023-07-11,17:06:20,2,98.82660986,5,1.60412E-05,4.525378621,0,0,0,0,0,127.0834151,69.41812228,44.26456548,0.003746277,0,0,29.1,0.00199328,29.1,,47,
944,0,00:15:44,2023-07-11,17:06:21,2,98.83004096,5,1.24929E-05,4.517941168,0,0,0,0,0,127.0903486,69.42639038,44.26579533,0.003535853,0,0,29.1,0.001659348,29.1,,47,
945,0,00:15:45,2023-07-11,17:06:22,2,98.84013532,5,9.72947E-06,4.514701035,0,0,0,0,0,127.0903486,69.42639038,44.26579533,0.003483559,0,0,29.1,0.001242323,29.1,,47,
946,0,00:15:46,2023-07-11,17:06:23,2,98.8558144,5,7.57732E-06,4.513171969,0,0,0,0,0,127.0903486,69.42639038,44.26579533,0.004717379,0,0,29.1,0.000948715,29.1,,47,
947,0,00:15:47,2023-07-11,17:06:24,2,98.87146516,5,5.90122E-06,4.511819419,0,0,0,0,0,127.0903486,69.42639038,44.26579533,0.003218399,0,0,29.1,0.00067211,29.1,,47,
948,0,00:15:48,2023-07-11,17:06:25,2,98.88439348,5,4.59588E-06,4.503149131,0,0,0,0,0,127.0445161,69.46985507,44.19310759,0.002973953,0,0,29.1,0.000175413,29.1,,47,
949,0,00:15:49,2023-07-11,17:06:26,2,98.89226768,5,3.57927E-06,4.486884432,0,0,0,0,0,127.0445161,69.46985507,44.19310759,0.003108913,0,0,29.1,-0.000370114,29.1,,47,
950,0,00:15:50,2023-07-11,17:06:27,2,98.89312824,5,2.78754E-06,4.470734366,0,0,0,0,0,127.0445161,69.46985507,44.19310759,0.003120686,0,0,29.1,-0.000715104,29.1,,47,
951,0,00:15:51,2023-07-11,17:06:28,2,98.88755703,5,2.17094E-06,4.458186252,0,0,0,0,0,127.0445161,69.46985507,44.19310759,0.003734177,0,0,29.1,-0.00070456,29.1,,47,
952,0,00:15:52,2023-07-11,17:06:29,2,98.8818743,5,1.69073E-06,4.449637259,0,0,0,0,0,127.0227389,69.50963867,44.14603607,0.003261162,0,0,29.1,-0.000195597,29.1,,47,
953,0,00:15:53,2023-07-11,17:06:30,2,98.88100742,5,1.31674E-06,4.443773921,0,0,0,0,0,127.0227389,69.50963867,44.14603607,0.003909206,0,0,29.1,0.000852916,29.1,,47,
954,0,00:15:54,2023-07-11,17:06:31,2,98.88493807,5,1.02548E-06,4.438504371,0,0,0,0,0,127.0227389,69.50963867,44.14603607,0.004056147,0,0,29.1,0.002227665,29.1,,47,
955,0,00:15:55,2023-07-11,17:06:32,2,98.89025326,5,7.98643E-07,4.433176617,0,0,0,0,0,127.0227389,69.50963867,44.14603607,0.003415671,0,0,29.1,0.003617479,29.1,,47,
956,0,00:15:56,2023-07-11,17:06:33,2,98.89295169,5,6.21984E-07,4.428569742,0,0,0,0,0,126.9947504,69.54636547,44.09503756,0.003057784,0,0,29.1,0.004771787,29.1,,47,
957,0,00:15:57,2023-07-11,17:06:34,2,98.89226727,5,4.84402E-07,4.425430131,0,0,0,0,0,126.9947504,69.54636547,44.09503756,0.002672658,0,0,29.1,0.005494374,29.1,,47,
958,0,00:15:58,2023-07-11,17:06:35,2,98.88814014,5,3.77252E-07,4.426447633,0,0,0,0,0,126.9947504,69.54636547,44.09503756,0.003621535,0,0,29.1,0.005681547,29.1,,47,
959,0,00:15:59,2023-07-11,17:06:36,2,98.88171466,5,2.93805E-07,4.431758345,0,0,0,0,0,126.9947504,69.54636547,44.09503756,0.003097014,0,0,29.1,0.005584265,29.1,,47,
960,0,00:16:00,2023-07-11,17:06:37,2,98.87855383,5,2.28815E-07,4.436813365,0,0,0,0,0,126.9911926,69.57281541,44.07429603,0.00377574,0,0,29.1,0.005237314,29.1,,48,
961,0,00:16:01,2023-07-11,17:06:38,2,98.87913347,5,1.78201E-07,4.439384554,0,0,0,0,0,126.9911926,69.57281541,44.07429603,0.004738317,0,0,29.1,0.004617329,29.1,,48,
962,0,00:16:02,2023-07-11,17:06:39,2,98.87898278,5,1.38783E-07,4.43950692,0,0,0,0,0,126.9911926,69.57281541,44.07429603,0.00348532,0,0,29.1,0.003807641,29.1,,48,
963,0,00:16:03,2023-07-11,17:06:40,2,98.87811478,5,1.08085E-07,4.441041854,0,0,0,0,0,126.9911926,69.57281541,44.07429603,0.003712553,0,0,29.1,0.002982534,29.1,,48,
964,0,00:16:04,2023-07-11,17:06:41,2,98.87960935,5,8.41764E-08,4.442093009,0,0,0,0,0,126.5406297,69.53762322,43.66493577,0.008210369,0,0,29.1,0.002469338,29.1,,48,
965,0,00:16:05,2023-07-11,17:06:42,2,98.88603801,5,6.55566E-08,4.412255176,0,0,0,0,0,126.5406297,69.53762322,43.66493577,0.005282665,0,0,29.1,0.002451775,29.1,,48,
966,0,00:16:06,2023-07-11,17:06:43,2,98.89825137,5,5.10556E-08,4.338711849,0,0,0,0,0,126.5406297,69.53762322,43.66493577,0.00475641,0,0,29.1,0.00295249,29.1,,48,
967,0,00:16:07,2023-07-11,17:06:44,2,98.91722461,5,3.97621E-08,4.23817162,0,0,0,0,0,126.5406297,69.53762322,43.66493577,0.003535628,0,0,29.1,0.003721517,29.1,,48,
968,0,00:16:08,2023-07-11,17:06:45,2,98.94032249,5,3.09668E-08,4.143379818,0,0,0,0,0,126.6731245,69.56821655,43.77186334,0.003420096,0,0,29.1,0.004410707,29.1,,48,
969,0,00:16:09,2023-07-11,17:06:46,2,98.96111127,5,2.41169E-08,4.068621353,0,0,0,0,0,126.6731245,69.56821655,43.77186334,0.002918216,0,0,29.1,0.004800605,29.1,,48,
970,0,00:16:10,2023-07-11,17:06:47,2,98.97706324,5,1.87823E-08,4.016051514,0,0,0,0,0,126.6731245,69.56821655,43.77186334,0.003790643,0,0,29.1,0.004769249,29.1,,48,
971,0,00:16:11,2023-07-11,17:06:48,2,98.98775587,5,1.46277E-08,3.984475435,0,0,0,0,0,126.6731245,69.56821655,43.77186334,0.004544166,0,0,29.1,0.004357897,29.1,,48,
972,0,00:16:12,2023-07-11,17:06:49,2,98.99137474,5,1.1392E-08,3.96931241,0,0,0,0,0,126.7776797,69.6679105,43.80702434,0.003369184,0,0,29.1,0.003779443,29.1,,48,
973,0,00:16:13,2023-07-11,17:06:50,2,98.99198464,5,8.87213E-09,3.963618542,0,0,0,0,0,126.7776797,69.6679105,43.80702434,0.003246725,0,0,29.1,0.003261451,29.1,,48,
974,0,00:16:14,2023-07-11,17:06:51,2,98.99201743,5,6.90962E-09,3.962342293,0,0,0,0,0,126.7776797,69.6679105,43.80702434,0.003346169,0,0,29.1,0.002845926,29.1,,48,
975,0,00:16:15,2023-07-11,17:06:52,2,98.98971695,5,5.38122E-09,3.960966318,0,0,0,0,0,126.7776797,69.6679105,43.80702434,0.003066802,0,0,29.1,0.002322805,29.1,,48,
976,0,00:16:16,2023-07-11,17:06:53,2,98.98188673,5,4.1909E-09,3.958246956,0,0,0,0,0,126.8305068,69.70510352,43.8335091,0.003460309,0,0,29.1,0.001772847,29.1,,48,
977,0,00:16:17,2023-07-11,17:06:54,2,98.97088697,5,3.26387E-09,3.953744086,0,0,0,0,0,126.8305068,69.70510352,43.8335091,0.003306519,0,0,29.1,0.001512132,29.1,,48,
978,0,00:16:18,2023-07-11,17:06:55,2,98.96387847,5,2.54191E-09,3.946238102,0,0,0,0,0,126.8305068,69.70510352,43.8335091,0.002957296,0,0,29.1,0.001661231,29.1,,48,
979,0,00:16:19,2023-07-11,17:06:56,2,98.96422971,5,1.97964E-09,3.937659862,0,0,0,0,0,126.8305068,69.70510352,43.8335091,0.003192664,0,0,29.1,0.002015018,29.1,,48,
980,0,00:16:20,2023-07-11,17:06:57,2,98.97317924,5,1.54174E-09,3.92903036,0,0,0,0,0,126.8552896,69.71737027,43.84932776,0.003415667,0,0,29.1,0.002315113,29.1,,49,
981,0,00:16:21,2023-07-11,17:06:58,2,98.98979828,5,1.20071E-09,3.921089771,0,0,0,0,0,126.8552896,69.71737027,43.84932776,0.003050555,0,0,29.1,0.002445726,29.1,,49,
982,0,00:16:22,2023-07-11,17:06:59,2,99.00891791,5,9.35115E-10,3.913995467,0,0,0,0,0,126.8552896,69.71737027,43.84932776,0.00302598,0,0,29.1,0.002274528,29.1,,49,
983,0,00:16:23,2023-07-11,17:07:00,2,99.02415561,5,7.28269E-10,3.906641612,0,0,0,0,0,126.8552896,69.71737027,43.84932776,0.003375066,0,0,29.1,0.001786941,29.1,,49,
984,0,00:16:24,2023-07-11,17:07:01,2,99.02856148,5,5.67176E-10,3.899013279,0,0,0,0,0,126.9011683,69.72546835,43.88813984,0.003159956,0,0,29.1,0.001082633,29.1,,49,
985,0,00:16:25,2023-07-11,17:07:02,2,99.01933069,5,4.41717E-10,3.89273754,0,0,0,0,0,126.9011683,69.72546835,43.88813984,0.002913378,0,0,29.1,9.94206E-05,29.1,,49,
986,0,00:16:26,2023-07-11,17:07:03,2,99.00187113,5,3.4401E-10,3.887775572,0,0,0,0,0,126.9011683,69.72546835,43.88813984,0.00374724,0,0,29.1,-0.001008232,29.1,,49,
987,0,00:16:27,2023-07-11,17:07:04,2,98.98272222,5,2.67915E-10,3.881567112,0,0,0,0,0,126.9011683,69.72546835,43.88813984,0.00281987,0,0,29.1,-0.001936281,29.1,,49,
988,0,00:16:28,2023-07-11,17:07:05,2,98.9642465,5,2.08652E-10,3.874473853,0,0,0,0,0,127.2666912,69.77574707,44.20731964,0.003733916,0,0,29.1,-0.002639147,29.1,,49,
989,0,00:16:29,2023-07-11,17:07:06,2,98.94591518,5,1.62499E-10,3.868795451,0,0,0,0,0,127.2666912,69.77574707,44.20731964,0.007355874,0,0,29.1,-0.002953543,29.1,,49,
990,0,00:16:30,2023-07-11,17:07:07,2,98.93054603,5,1.26554E-10,3.872337077,0,0,0,0,0,127.2666912,69.77574707,44.20731964,0.003417201,0,0,29.1,-0.002769641,29.1,,49,
991,0,00:16:31,2023-07-11,17:07:08,2,98.92283461,5,9.85604E-11,3.876663706,0,0,0,0,0,127.2666912,69.77574707,44.20731964,0.003737809,0,0,29.1,-0.002216435,29.1,,49,
992,0,00:16:32,2023-07-11,17:07:09,2,98.92629049,5,7.67589E-11,3.874891596,0,0,0,0,0,127.374589,69.79592891,44.29830714,0.004892394,0,0,29.1,-0.001656167,29.1,,49,
993,0,00:16:33,2023-07-11,17:07:10,2,98.93804487,5,5.97799E-11,3.881695602,0,0,0,0,0,127.374589,69.79592891,44.29830714,0.004241662,0,0,29.1,-0.001471019,29.1,,49,
994,0,00:16:34,2023-07-11,17:07:11,2,98.9531763,5,4.65567E-11,3.896353868,0,0,0,0,0,127.374589,69.79592891,44.29830714,0.003352493,0,0,29.1,-0.001695798,29.1,,49,
995,0,00:16:35,2023-07-11,17:07:12,2,98.96917741,5,3.62584E-11,3.90503448,0,0,0,0,0,127.374589,69.79592891,44.29830714,0.002919572,0,0,29.1,-0.002214277,29.1,,49,
996,0,00:16:36,2023-07-11,17:07:13,2,98.98318592,5,2.8238E-11,3.905265178,0,0,0,0,0,127.2249009,69.76168575,44.1761636,0.004568275,0,0,29.1,-0.002768576,29.1,,49,
997,0,00:16:37,2023-07-11,17:07:14,2,98.99214378,5,0.07164265,3.904328342,0.122031827,1,0.087710376,1.71875,1.4375,127.2249009,69.76168575,44.1761636,0.005238939,0,0,29.1,-0.003178308,29.1,,49,
998,0,00:16:38,2023-07-11,17:07:15,2,98.99250763,5,0.103232228,3.908914828,0,0,0,0,0,127.2249009,69.76168575,44.1761636,0.005466143,0,0,29.1,-0.003373548,29.1,,49,
999,0,00:16:39,2023-07-11,17:07:16,2,98.97994644,5,0.08039734,3.921472775,0,0,0,0,0,127.2249009,69.76168575,44.1761636,0.006979733,0,0,29.1,-0.003188159,29.1,,49,
1000,0,00:16:40,2023-07-11,17:07:17,2,98.95851715,5,0.062613511,3.896420131,0,0,0,0,0,127.0583993,69.77521116,44.00702458,0.00500452,0,0,29.1,-0.002469054,29.1,,50,
1001,0,00:16:41,2023-07-11,17:07:18,2,98.93522258,5,0.060704415,3.847620014,0.087087291,1,0.028575517,0,0.65625,127.0583993,69.77521116,44.00702458,0.004230751,0,0,29.1,-0.00136318,29.1,,50,
1002,0,00:16:42,2023-07-11,17:07:19,2,98.91544937,5,0.079507008,3.806326431,0,0,0,0.75,0,127.0583993,69.77521116,44.00702458,0.00891475,0,0,29.1,-0.000148172,29.1,,50,
1003,0,00:16:43,2023-07-11,17:07:20,2,98.90636468,5,0.062101957,3.797729511,0,0,0,0,0,127.0583993,69.77521116,44.00702458,0.006887379,0,0,29.1,0.001022065,29.1,,50,
1004,0,00:16:44,2023-07-11,17:07:21,2,98.90939737,5,0.048365053,3.794903473,0,0,0,0,0,127.4071462,69.9554293,44.22664486,0.007471419,0,0,29.1,0.002134988,29.1,,50,
1005,0,00:16:45,2023-07-11,17:07:22,2,98.91761013,5,0.037666741,3.802776349,0,0,0,0,0,127.4071462,69.9554293,44.22664486,0.007958418,0,0,29.1,0.003038512,29.1,,50,
1006,0,00:16:46,2023-07-11,17:07:23,2,98.92285812,5,0.029334888,3.796708899,0,0,0,0,0,127.4071462,69.9554293,44.22664486,0.00447562,0,0,29.1,0.003526883,29.1,,50,
1007,0,00:16:47,2023-07-11,17:07:24,2,98.92121893,5,0.070245049,3.772841542,0.089584084,1,0.044792042,0,1,127.4071462,69.9554293,44.22664486,0.004828997,0,0,29.1,0.003572653,29.1,,50,
1008,0,00:16:48,2023-07-11,17:07:25,2,98.91505157,5,0.073490535,3.76310867,0,0,0,0,0,127.0878016,69.92768976,43.93664753,0.004047835,0,0,29.1,0.003365315,29.1,,50,
1009,0,00:16:49,2023-07-11,17:07:26,2,98.9089652,5,0.057234486,3.774525385,0,0,0,0,0,127.0878016,69.92768976,43.93664753,0.004620293,0,0,29.1,0.003172347,29.1,,50,
1010,0,00:16:50,2023-07-11,17:07:27,2,98.90950958,5,0.044574263,3.779176465,0,0,0,0,0,127.0878016,69.92768976,43.93664753,0.004325887,0,0,29.1,0.003073067,29.1,,50,
1011,0,00:16:51,2023-07-11,17:07:28,2,98.91674699,5,0.034714471,3.763796384,0,0,0,0,0,127.0878016,69.92768976,43.93664753,0.004517455,0,0,29.1,0.003018381,29.1,,50,
1012,0,00:16:52,2023-07-11,17:07:29,2,98.92632272,5,0.131054565,3.747509171,0.163246349,1,0.1581449,0,1.9375,127.2043772,69.99740574,44.00403068,0.00379721,0,0,29.1,0.003034273,29.1,,50,
1013,0,00:16:53,2023-07-11,17:07:30,2,98.93610488,5,0.131819567,3.752884739,0,0,0,0,0,127.2043772,69.99740574,44.00403068,0.003417065,0,0,29.1,0.003274,29.1,,50,
1014,0,00:16:54,2023-07-11,17:07:31,2,98.94772811,5,0.102661182,3.782634914,0,0,0,0,0,127.2043772,69.99740574,44.00403068,0.003119767,0,0,29.1,0.003993283,29.1,,50,
1015,0,00:16:55,2023-07-11,17:07:32,2,98.96233891,5,0.079952609,3.815864922,0,0,0,0,0,127.2043772,69.99740574,44.00403068,0.003761506,0,0,29.1,0.005028474,29.1,,50,
1016,0,00:16:56,2023-07-11,17:07:33,2,98.97842523,5,0.062267154,3.827390444,0,0,0,0,0,127.1309106,69.95434112,43.96097477,0.003274516,0,0,29.1,0.005947368,29.1,,50,
1017,0,00:16:57,2023-07-11,17:07:34,2,98.99388639,5,0.048493708,3.817911618,0,0,0,0,0,127.1309106,69.95434112,43.96097477,0.003410223,0,0,29.1,0.006468318,29.1,,50,
1018,0,00:16:58,2023-07-11,17:07:35,2,99.00782983,5,0.037766938,3.809658692,0,0,0,0,0,127.1309106,69.95434112,43.96097477,0.009661123,0,0,29.1,0.006296031,29.1,,50,
1019,0,00:16:59,2023-07-11,17:07:36,2,99.01866287,5,0.029412921,3.80354177,0,0,0,0,0,127.1309106,69.95434112,43.96097477,0.006675795,0,0,29.1,0.005406252,29.1,,50,
1020,0,00:17:00,2023-07-11,17:07:37,2,99.02511422,5,0.022906806,3.791021149,0,0,0,0,0,127.2482341,69.97991713,44.0575602,0.00440998,0,0,29.2,0.003982027,29.2,,51,
1021,0,00:17:01,2023-07-11,17:07:38,2,99.02989742,5,0.052371462,3.774653945,0.360653379,1,0.433911096,0,2.40625,127.2482341,69.97991713,44.0575602,0.008695121,0,0,29.2,0.002103544,29.2,,51,
1022,0,00:17:02,2023-07-11,17:07:39,2,99.03563902,5,0.337856402,3.729072402,0,0,0,0,0,127.2482341,69.97991713,44.0575602,0.006751969,0,0,29.2,-0.000350898,29.2,,51,
1023,0,00:17:03,2023-07-11,17:07:40,2,99.04517435,5,0.269267264,3.696621672,0,0,0,0,0,127.2482341,69.97991713,44.0575602,0.003634788,0,0,29.2,-0.003431925,29.2,,51,
1024,0,00:17:04,2023-07-11,17:07:41,2,99.05829636,5,0.209705556,3.717676246,0,0,0,0,0,127.1542732,69.85607879,44.04692663,0.004540183,0,0,29.2,-0.006343108,29.2,,51,
1025,0,00:17:05,2023-07-11,17:07:42,2,99.07071897,5,0.163318851,3.766313685,0,0,0,0,0,127.1542732,69.85607879,44.04692663,0.004124016,0,0,29.2,-0.00848142,29.2,,51,
1026,0,00:17:06,2023-07-11,17:07:43,2,99.0801377,5,0.127192849,3.820455248,0,0,0,0,0,127.1542732,69.85607879,44.04692663,0.004927,0,0,29.2,-0.009797722,29.2,,51,
1027,0,00:17:07,2023-07-11,17:07:44,2,99.08745363,5,0.099057891,3.866778327,0,0,0,0,0,127.1542732,69.85607879,44.04692663,0.007139685,0,0,29.2,-0.010481714,29.2,,51,
1028,0,00:17:08,2023-07-11,17:07:45,2,99.09575164,5,0.077146363,3.894136343,0,0,0,0,0,127.3139871,69.96163839,44.13274197,0.008861714,0,0,29.2,-0.010829574,29.2,,51,
1029,0,00:17:09,2023-07-11,17:07:46,2,99.1043429,5,0.060081648,3.872145121,0,0,0,0,0,127.3139871,69.96163839,44.13274197,0.003583054,0,0,29.2,-0.011108031,29.2,,51,
1030,0,00:17:10,2023-07-11,17:07:47,2,99.10769625,5,0.046791634,3.811028174,0,0,0,0,0,127.3139871,69.96163839,44.13274197,0.002757243,0,0,29.2,-0.011419093,29.2,,51,
1031,0,00:17:11,2023-07-11,17:07:48,2,99.10303058,5,0.036441361,3.750713513,0,0,0,0,0,127.3139871,69.96163839,44.13274197,0.004042055,0,0,29.2,-0.011850635,29.2,,51,
1032,0,00:17:12,2023-07-11,17:07:49,1,99.08894958,5,0.028380561,3.717917138,0,0,0,0,0,127.3493383,70.0382799,44.11756293,0.005822351,0,0,29.2,-0.012409546,29.2,,51,
1033,0,00:17:13,2023-07-11,17:07:50,1,99.06617868,5,0.022102803,3.727061858,0,0,0,0,0,127.3493383,70.0382799,44.11756293,0.004588979,0,0,29.2,-0.013129953,29.2,,51,
1034,0,00:17:14,2023-07-11,17:07:51,1,99.03308892,5,0.01721368,3.754395856,0,0,0,0,0,127.3493383,70.0382799,44.11756293,0.005817218,0,0,29.2,-0.013860143,29.2,,51,
1035,0,00:17:15,2023-07-11,17:07:52,1,98.9838609,5,0.013406028,3.787694473,0,0,0,0,0,127.3493383,70.0382799,44.11756293,0.00511678,0,0,29.2,-0.01439043,29.2,,51,
1036,0,00:17:16,2023-07-11,17:07:53,1,98.91104289,1,0.010440625,3.815380347,0,0,0,0,0,77.83961415,21.2973467,72.78946829,0.217835091,0,0,29.2,-0.014605989,29.2,,51,
1037,0,00:17:17,2023-07-11,17:07:54,1,98.81552574,1,0.123058649,3.809708465,0.239145686,1,0.085942981,0,0.71875,77.83961415,21.2973467,72.78946829,0.438467325,0,0,29.2,-0.01447114,29.2,,51,
1038,0,00:17:18,2023-07-11,17:07:55,1,98.72501507,1,0.448003455,3.777749321,0.521168454,1,0.276870741,0,1.0625,77.83961415,21.2973467,72.78946829,0.245579439,0,0,29.2,-0.014286268,29.2,,51,
1039,0,00:17:19,2023-07-11,17:07:56,1,98.6635484,1,0.421043391,3.833995811,0,0,0,0,0,77.83961415,21.2973467,72.78946829,0.20957098,0,0,29.2,-0.014325147,29.2,,51,
1040,0,00:17:20,2023-07-11,17:07:57,1,98.63261306,1,0.327908923,3.980541113,0,0,0,0,0,73.36129507,16.68638611,88.77479769,0.090607129,0,0,29.2,-0.014553416,29.2,,52,
1041,0,00:17:21,2023-07-11,17:07:58,1,98.62235301,1,0.255375726,4.151780428,0,0,0,0,0,73.36129507,16.68638611,88.77479769,0.075404319,0,0,29.2,-0.014944966,29.2,,52,
1042,0,00:17:22,2023-07-11,17:07:59,1,98.62204723,1,0.198886815,4.303827814,0,0,0,0,0,73.36129507,16.68638611,88.77479769,0.033761546,0,0,29.2,-0.015529705,29.2,,52,
1043,0,00:17:23,2023-07-11,17:08:00,1,98.62559523,1,0.154893208,4.413438832,0,0,0,0,0,73.36129507,16.68638611,88.77479769,0.021679931,0,0,29.2,-0.016244908,29.2,,52,
1044,0,00:17:24,2023-07-11,17:08:01,1,98.63118523,1,0.120630951,4.478231749,0,0,0,0,0,72.92512061,17.21131792,87.90102591,0.012468706,0,0,29.2,-0.016951028,29.2,,52,
1045,0,00:17:25,2023-07-11,17:08:02,1,98.63475683,1,0.093947479,4.508737047,0,0,0,0,0,72.92512061,17.21131792,87.90102591,0.005072843,0,0,29.2,-0.017353806,29.2,,52,
1046,0,00:17:26,2023-07-11,17:08:03,1,98.63400957,1,0.07316637,4.517255099,0,0,0,0,0,72.92512061,17.21131792,87.90102591,0.007394937,0,0,29.2,-0.017281877,29.2,,52,
1047,0,00:17:27,2023-07-11,17:08:04,1,98.62706119,1,0.056982027,4.514294506,0,0,0,0,0,72.92512061,17.21131792,87.90102591,0.004312704,0,0,29.2,-0.016617366,29.2,,52,
1048,0,00:17:28,2023-07-11,17:08:05,1,98.61671873,1,0.044377647,4.507445279,0,0,0,0,0,72.65332851,17.54197312,87.46926466,0.004633454,0,0,29.2,-0.015325647,29.2,,52,
1049,0,00:17:29,2023-07-11,17:08:06,1,98.60779175,1,0.034561346,4.500543361,0,0,0,0,0,72.65332851,17.54197312,87.46926466,0.004841694,0,0,29.2,-0.013509443,29.2,,52,
1050,0,00:17:30,2023-07-11,17:08:07,1,98.60632373,1,0.026916403,4.495505897,0,0,0,0,0,72.65332851,17.54197312,87.46926466,0.004155187,0,0,29.2,-0.011110572,29.2,,52,
1051,0,00:17:31,2023-07-11,17:08:08,1,98.61597596,1,0.020962516,4.492589857,0,0,0,0,0,72.65332851,17.54197312,87.46926466,0.008037974,0,0,29.2,-0.007957695,29.2,,52,
1052,0,00:17:32,2023-07-11,17:08:09,1,98.63087259,1,0.016325624,4.492017058,0,0,0,0,0,72.47361883,17.7876358,87.05714433,0.003767031,0,0,29.2,-0.004187294,29.2,,52,
1053,0,00:17:33,2023-07-11,17:08:10,1,98.64286709,1,0.012714409,4.492177746,0,0,0,0,0,72.47361883,17.7876358,87.05714433,0.004079348,0,0,29.2,-0.000765902,29.2,,52,
1054,0,00:17:34,2023-07-11,17:08:11,1,98.64866991,1,0.009901991,4.492687361,0,0,0,0,0,72.47361883,17.7876358,87.05714433,0.004065093,0,0,29.2,0.001630443,29.2,,52,
1055,0,00:17:35,2023-07-11,17:08:12,1,98.64673368,1,0.007711679,4.493545565,0,0,0,0,0,72.47361883,17.7876358,87.05714433,0.003937614,0,0,29.2,0.00301282,29.2,,52,
